key,source
the restaurant,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the ring,Audio:<br>Google Cloud TTS<br>Voice: Achird
the river,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the roof,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the room,Audio:<br>Google Cloud TTS<br>Voice: Achird
the root,Audio:<br>Google Cloud TTS<br>Voice: Achird
the sand,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the school,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the screen,Audio:<br>Google Cloud TTS<br>Voice: Achird
the sea,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the season,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the second,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the secretary,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the seed,Audio:<br>Google Cloud TTS<br>Voice: Achird
the ship,Audio:<br>Google Cloud TTS<br>Voice: Achird
the shirt,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the shoes,Audio:<br>Google Cloud TTS<br>Voice: Achird
the shoulder,Audio:<br>Google Cloud TTS<br>Voice: Achird
the side,Audio:<br>Google Cloud TTS<br>Voice: Achird
the sign,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the sister,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the skin,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the skirt,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the sky,Audio:<br>Google Cloud TTS<br>Voice: Achird
the snow,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the soap,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the soldier,Audio:<br>Google Cloud TTS<br>Voice: Achird
the son,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the song,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the sound,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the soup,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the south,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the spoon,Audio:<br>Google Cloud TTS<br>Voice: Achird
the Spring,Audio:<br>Google Cloud TTS<br>Voice: Achird
the square,Audio:<br>Google Cloud TTS<br>Voice: Achird
the stain,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the star,Audio:<br>Google Cloud TTS<br>Voice: Achird
the store/shop,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the street/road,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the student,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the suit,Audio:<br>Google Cloud TTS<br>Voice: Achird
the Summer,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the sun,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the T-shirt,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the table,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the teacher,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the team,Audio:<br>Google Cloud TTS<br>Voice: Achird
the tear,Audio:<br>Google Cloud TTS<br>Voice: Achird
the telephone,Audio:<br>Google Cloud TTS<br>Voice: Achird
the television,Audio:<br>Google Cloud TTS<br>Voice: Achird
the theater,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the time,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the tire,Audio:<br>Google Cloud TTS<br>Voice: Achird
the toe,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the tongue,Audio:<br>Google Cloud TTS<br>Voice: Achird
the tool,Audio:<br>Google Cloud TTS<br>Voice: Achird
the tooth,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the top,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the town,Audio:<br>Google Cloud TTS<br>Voice: Achird
the train,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the train station,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the tree,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the truck,Audio:<br>Google Cloud TTS<br>Voice: Achird
the university,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the valley,Audio:<br>Google Cloud TTS<br>Voice: Achird
the verb,Audio:<br>Google Cloud TTS<br>Voice: Achird
the victim,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the voice,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the vowel,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the waiter,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the wall,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the wave,Audio:<br>Google Cloud TTS<br>Voice: Achird
the week,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the west,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the wife,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the wind,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the window,Audio:<br>Google Cloud TTS<br>Voice: Achird
the wing,Audio:<br>Google Cloud TTS<br>Voice: Achernar
the Winter,Audio:<br>Google Cloud TTS<br>Voice: Achird
the woman,Audio:<br>Google Cloud TTS<br>Voice: Achird
the world,Audio:<br>Google Cloud TTS<br>Voice: Aoede
the yard,Audio:<br>Google Cloud TTS<br>Voice: Achird
the year,Audio:<br>Google Cloud TTS<br>Voice: Aoede
they,Audio:<br>Google Cloud TTS<br>Voice: Achird
thick,Audio:<br>Google Cloud TTS<br>Voice: Achernar
thin,Audio:<br>Google Cloud TTS<br>Voice: Aoede
third (3rd),Audio:<br>Google Cloud TTS<br>Voice: Achird
thirteen (13),Audio:<br>Google Cloud TTS<br>Voice: Achernar
thirty (30),Audio:<br>Google Cloud TTS<br>Voice: Aoede
thirty-one (31),Audio:<br>Google Cloud TTS<br>Voice: Achernar
thirty-two (32),Audio:<br>Google Cloud TTS<br>Voice: Achernar
three (3),Audio:<br>Google Cloud TTS<br>Voice: Achernar
Thursday,Audio:<br>Google Cloud TTS<br>Voice: Achernar
tight,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to beat,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to bend,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to break,Audio:<br>Google Cloud TTS<br>Voice: Achird
to build,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to burn,Audio:<br>Google Cloud TTS<br>Voice: Achird
to buy,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to call,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to carry,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to catch,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to clean,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to close,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to cook,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to count,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to cry,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to cut,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to dance,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to die,Audio:<br>Google Cloud TTS<br>Voice: Achird
to dig,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to draw,Audio:<br>Google Cloud TTS<br>Voice: Achird
to drink,Audio:<br>Google Cloud TTS<br>Voice: Achird
to drive,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to eat,Audio:<br>Google Cloud TTS<br>Voice: Achird
to explode,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to fall,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to feed,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to fight,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to find,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to fly,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to follow,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to go,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to grow,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to hang,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to hear,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to jump,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to kill,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to kiss,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to laugh,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to learn,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to lie down,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to lift,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to listen,Audio:<br>Google Cloud TTS<br>Voice: Achird
to lose,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to love,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to marry,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to melt,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to mix / to stir,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to open,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to pass by,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to pay,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to play,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to pray,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to pull,Audio:<br>Google Cloud TTS<br>Voice: Achird
to push,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to run,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to see,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to sell,Audio:<br>Google Cloud TTS<br>Voice: Achird
to shake,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to shoot (a gun),Audio:<br>Google Cloud TTS<br>Voice: Aoede
to sign,Audio:<br>Google Cloud TTS<br>Voice: Achird
to sing,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to sit,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to sleep,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to smell,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to smile,Audio:<br>Google Cloud TTS<br>Voice: Achird
to speak / to say,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to stand,Audio:<br>Google Cloud TTS<br>Voice: Achird
to stop,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to swim,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to taste,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to teach,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to think,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to throw,Audio:<br>Google Cloud TTS<br>Voice: Achird
to touch,Audio:<br>Google Cloud TTS<br>Voice: Achird
to turn,Audio:<br>Google Cloud TTS<br>Voice: Achird
to wake up,Audio:<br>Google Cloud TTS<br>Voice: Achird
to walk,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to wash,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to watch,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to wear,Audio:<br>Google Cloud TTS<br>Voice: Aoede
to win,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to work,Audio:<br>Google Cloud TTS<br>Voice: Achernar
to write,Audio:<br>Google Cloud TTS<br>Voice: Achird
transportation,Audio:<br>Google Cloud TTS<br>Voice: Achird
Tuesday,Audio:<br>Google Cloud TTS<br>Voice: Achernar
twelve (12),Audio:<br>Google Cloud TTS<br>Voice: Aoede
twenty (20),Audio:<br>Google Cloud TTS<br>Voice: Achird
twenty-one (21),Audio:<br>Google Cloud TTS<br>Voice: Achernar
twenty-two (22),Audio:<br>Google Cloud TTS<br>Voice: Aoede
two (2),Audio:<br>Google Cloud TTS<br>Voice: Achernar
ugly,Audio:<br>Google Cloud TTS<br>Voice: Aoede
up,Audio:<br>Google Cloud TTS<br>Voice: Achernar
war,Audio:<br>Google Cloud TTS<br>Voice: Aoede
warm,Audio:<br>Google Cloud TTS<br>Voice: Achird
water,Audio:<br>Google Cloud TTS<br>Voice: Aoede
we,Audio:<br>Google Cloud TTS<br>Voice: Achird
weak,Audio:<br>Google Cloud TTS<br>Voice: Achird
wedding,Audio:<br>Google Cloud TTS<br>Voice: Achernar
Wednesday,Audio:<br>Google Cloud TTS<br>Voice: Achernar
weight,Audio:<br>Google Cloud TTS<br>Voice: Achernar
wet,Audio:<br>Google Cloud TTS<br>Voice: Aoede
white,Audio:<br>Google Cloud TTS<br>Voice: Aoede
wide,Audio:<br>Google Cloud TTS<br>Voice: Aoede
wine,Audio:<br>Google Cloud TTS<br>Voice: Aoede
wood,Audio:<br>Google Cloud TTS<br>Voice: Achernar
yellow,Audio:<br>Google Cloud TTS<br>Voice: Achernar
yes,Audio:<br>Google Cloud TTS<br>Voice: Achernar
"you [plural, y'all]",Audio:<br>Google Cloud TTS<br>Voice: Achernar
you [singular],Audio:<br>Google Cloud TTS<br>Voice: Achird
young,Audio:<br>Google Cloud TTS<br>Voice: Achernar
