key,source
the forest,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the fork,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the friend,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the front,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the game,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the garden,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the gasoline,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the gift,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the girl,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the grass,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the ground,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the gun,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the hair,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the half,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the hand,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the hat,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the head,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the heart,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the heat,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the hill,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the hole,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the horse,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the hospital,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the hotel,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the hour,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the house,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the human,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the husband,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the ice,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the image,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the inch,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the injury,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the inside,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the instrument,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the island,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the job,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the key,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-F
the kilogram,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the king,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
the kitchen,Audio:<br>Google Cloud TTS<br>Voice: nb-NO-Standard-G
