key,source
medicine,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
money,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the dollar,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bill [bank note],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
marriage,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
wedding,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the team,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
relationship,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
race [ethnicity],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
sex [the act],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
sex [gender],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
murder,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
prison,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
technology,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
energy,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
war,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
peace,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the attack,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the election,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the magazine,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the newspaper,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
poison,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the gun,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
sport,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
race [sport],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
exercise,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ball,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the game,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the price,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the contract,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the drug,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the sign,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
science,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
God,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the band [music],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the song,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the instrument,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
music,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the movie,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
art,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
coffee,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
tea,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
wine,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
beer,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
juice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
water,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
milk,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the beverage,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the egg,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the cheese,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bread,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the soup,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the cake,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the chicken,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the pork,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the beef,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the apple,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the banana,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the orange,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the lemon,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the corn,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
rice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
oil,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the seed,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the knife,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the spoon,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the fork,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the plate,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the cup,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
breakfast,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
lunch,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
dinner,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
sugar,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
salt,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bottle,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
food,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the table,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the chair,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bed,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the dream,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the window,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the door,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bedroom,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the kitchen,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bathroom,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the pencil,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the pen,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the photograph,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
