key,source
sugar,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
Sunday,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
sweat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
tall,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
tea,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
technology,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
temperature,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
ten (10),Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
"ten thousand (10,000)",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Despina
the (train) ticket,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the actor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the adjective,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the adult,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the afternoon,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the air,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Chirp3-HD-Gacrux
the airport,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the animal,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the apartment,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the apple,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the arm,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the army,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the artist,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the attack,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the author,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the baby,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the back [anatomy],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the back [location],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bag,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the ball,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the banana,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the band [music],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bank,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bar,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bathroom,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the beach,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the beard,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bed,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bedroom,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the beef,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the beverage,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bicycle,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bill [bank note],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bird,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the boat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the body,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the book,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bottle,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bottom,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the box,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the boy,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the brain,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bread,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bridge,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the brother,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the building,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bus,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the cake,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the camera,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the camp,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the car,"Picture:<br><a href=""https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/"">https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/</a><br><br>Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C"
the card,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the cat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the chair,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the cheese,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the chicken,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the child,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the church,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the circle,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the city,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the clock,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the clothing,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the club,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the coat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the color,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the computer,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the consonant,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the contract,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the corn,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the corner,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
"the country (USA, France, etc.)",Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the court,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the cow,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the crowd,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the cup,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the date,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the daughter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the day,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the direction,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the doctor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the dog,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the dollar,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the door,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the dot,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the dream,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the dress,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the drug,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ear,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the east,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the edge,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the egg,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the election,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the engine,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the evening,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the eye,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the face,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the Fall,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the family,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the farm,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the father,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the finger,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the fire,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the fish,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the floor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the flower,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the foot,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the forest,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the fork,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the friend,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the front,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the game,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the garden,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the gasoline,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the gift,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the girl,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the grass,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ground,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the gun,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hair,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the half,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hand,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the head,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the heart,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the heat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hill,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hole,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the horse,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the hospital,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hotel,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hour,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the house,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the human,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the husband,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the ice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the image,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the inch,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the injury,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the inside,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the instrument,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the island,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the job,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the key,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the kilogram,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
