key,source
the bicycle,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bill [bank note],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the bird,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the boat,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the body,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bone,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the book,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bottle,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bottom,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the box,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the boy,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the brain,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bread,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bridge,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the brother,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the building,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the bus,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the cake,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the camera,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the camp,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the car,"Picture:<br><a href=""https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/"">https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/</a><br><br>Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A"
the card,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the cat,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the chair,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the cheese,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the chicken,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the child,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the church,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the circle,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the city,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the clock,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the clothing,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the club,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the coat,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the color,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the computer,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the consonant,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the contract,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the corn,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the corner,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
"the country (USA, France, etc.)",Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the court,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the cow,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the crowd,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the cup,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the date,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the daughter,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the day,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the direction,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the doctor,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the dog,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the dollar,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the door,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the dot,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the dream,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the dress,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the drug,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the ear,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the east,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the edge,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the egg,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the election,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the engine,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the evening,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the eye,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the face,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the Fall,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the family,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the farm,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the father,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the finger,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the fire,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the fish,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the floor,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the flower,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the foot,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the forest,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the fork,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the friend,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the front,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the game,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the garden,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the gasoline,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the gift,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the girl,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the grass,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the ground,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the gun,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the hair,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the half,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the hand,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the hat,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the head,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the heart,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the heat,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the hill,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the hole,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the horse,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the hospital,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the hotel,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the hour,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the house,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the human,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the husband,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the ice,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the image,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the inch,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the injury,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the inside,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the instrument,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the island,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the job,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the key,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-A
the kilogram,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the king,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
the kitchen,Audio:<br>Google Cloud TTS<br>Voice: sv-SE-Standard-B
