key,source
the cheese,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the chicken,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the child,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the church,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the circle,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the city,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the clock,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the clothing,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the club,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the coat,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the color,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the computer,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the consonant,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the contract,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the corn,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the corner,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the country,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the court,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the cow,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the crowd,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the cup,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the date,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the daughter,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the day,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the direction,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the doctor,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the dog,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the dollar,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the door,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the dot,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the dream,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the dress,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the drug,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the ear,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the east,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the edge,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the egg,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the election,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the engine,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the evening,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the eye,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the face,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the Fall,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the family,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the farm,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the father,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the finger,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the fire,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the fish,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the floor,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the flower,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the foot,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the forest,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the fork,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the friend,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the front,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the game,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the garden,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the gasoline,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the gift,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the girl,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the grass,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the ground,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the gun,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the hair,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the half,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the hand,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the hat,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the head,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the heart,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the heat,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the hill,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the hole,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the horse,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the hospital,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the hotel,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the hour,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the house,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the human,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the husband,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the ice,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the image,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the inch,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the injury,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the inside,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-B
the instrument,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the island,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the job,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
the key,Audio:<br>Google Cloud TTS<br>Voice: hi-IN-Standard-A
