key,source
sex [the act],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
shallow,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
she,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
"short [opposite of ""long""]",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"short [opposite of ""tall""]",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
sick,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
silver,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
six (6),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
sixteen (16),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
sixty (60),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
sixty-one (61),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
sixty-two (62),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
slow,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
small / little,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
soft,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
soil/earth [ground],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
space (outer space),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
sport,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
stone,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
straight,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
strong,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
sugar,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
Sunday,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
sweat,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
tall,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
tea,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
technology,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
temperature,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
